Fire_Size,Fire_Cause,Latitude,Longitude,State,Discovery_Date
10.0,Debris Burning,32.77290998,-94.06042001,TX,8/27/2000
2.0,Debris Burning,33.187272,-94.880333,TX,7/18/2010
1475.2,Debris Burning,36.4197,-96.408,OK,2/2/2010
1.5,Children,30.17,-85.6,FL,1/2/1998
3.0,Arson,36.045,-88.855,TN,2/4/2000
3.0,Miscellaneous,32.33125002,-94.98125,TX,11/20/2000
1.0,Missing/Undefined,32.571749,-89.563431,MS,9/24/2010
1.0,Debris Burning,35.4283,-84.7283,TN,1/17/2002
8.0,Arson,31.6333,-89.2264,MS,2/1/2006
3.5,Arson,31.5322,-81.615,GA,2/21/1999
1.0,Debris Burning,32.0075,-92.1503,LA,4/24/2002
1.0,Arson,25.52806,-80.50221999,FL,3/28/2006
1.0,Missing/Undefined,33.271415,-89.521664,MS,1/20/2009
7.0,Debris Burning,37.52836642,-93.92265471,MO,11/7/1996
3.0,Debris Burning,36.1333,-80.6,NC,3/7/2002
1.0,Miscellaneous,38.72,-90.6,MO,5/28/2007
1.0,Miscellaneous,43.3641,-96.7769,SD,7/17/2012
26.0,Equipment Use,33.34388888,-117.1311111,CA,10/9/2008
1.0,Children,27.63332999,-80.48332999,FL,3/4/2003
5.0,Debris Burning,29.20399,-98.91721,TX,8/27/2008
5.0,Miscellaneous,43.1133,-98.1107,SD,3/23/2015
5.0,Miscellaneous,32.02102,-96.469,TX,6/24/2008
1.19,Lightning,42.23123643,-74.97090811,NY,3/3/2009
1.0,Miscellaneous,34.6186,-93.0528,AR,5/19/2002
30.0,Railroad,33.65,-85.64083333,AL,10/9/1999
2.0,Miscellaneous,39.261389,-121.394722,CA,5/10/2012
40.0,Arson,33.2833,-94.0006,AR,1/18/2000
5.0,Debris Burning,33.4807,-86.42169,AL,6/15/1995
1.0,Equipment Use,38.82,-75.39,DE,5/10/2004
2.0,Railroad,40.6227,-74.95,NJ,2/8/2010
1.0,Lightning,32.94224863,-93.59424213,LA,5/21/2005
8.0,Smoking,32.4906,-92.9906,LA,6/30/1998
1.5,Debris Burning,43.69580002,-70.66409001,ME,4/17/2003
3.0,Missing/Undefined,21.4003906,-158.0237732,HI,9/1/2002
1.0,Miscellaneous,43.568999,-74.42655,NY,7/12/1997
1.0,Campfire,29.02185,-98.5729,TX,11/22/2007
1.04,Arson,33.78617702,-85.3309141,GA,1/16/2006
1.5,Debris Burning,35.7667,-82.7667,NC,3/2/2000
45.0,Arson,32.8217,-85.6883,AL,5/14/2000
2.0,Missing/Undefined,29.76027999,-81.57332998,FL,1/14/2005
1.83,Equipment Use,31.98853667,-84.14588762,GA,6/23/2007
0.75,Smoking,43.2855,-76.1326,NY,3/22/2014
10.0,Missing/Undefined,34.985,-95.46217,OK,7/16/2008
2.0,Debris Burning,30.4971422,-95.8974443,TX,5/23/2013
1.0,Smoking,40.5396,-74.382,NJ,2/26/2007
1.0,Arson,37.8478,-83.0194,KY,9/30/2001
1.0,Miscellaneous,35.3,-82.3667,NC,3/20/2001
3.0,Arson,37.2722,-81.4033,VA,10/11/1998
10.0,Debris Burning,34.3833,-78.9,NC,2/23/2004
8.0,Arson,32.4583,-91.8606,LA,9/26/2000
4.0,Debris Burning,42.174213,-75.66279,NY,3/4/1999
15.0,Miscellaneous,34.06238,-98.73394,TX,5/8/2008
6.0,Missing/Undefined,37.54249001,-83.67878,KY,2/7/2006
10.0,Debris Burning,33.6722,-94.3256,AR,4/1/2001
2.0,Lightning,44.47065997,-103.6133,SD,6/24/2005
3.0,Debris Burning,35.94999999,-84.75000002,TN,3/16/2006
2.0,Debris Burning,34.5833,-78.75,NC,1/14/2003
17.0,Debris Burning,34.30337,-87.766274,AL,2/6/2010
25.0,Lightning,27.04,-80.33,FL,4/27/2000
25.0,Arson,30.6842,-87.6908,AL,3/21/1997
1.0,Miscellaneous,30.64239259,-96.46030559,TX,9/3/2015
1.5,Lightning,26.52,-81.62,FL,5/9/2000
1.0,Debris Burning,32.75845997,-99.10904,TX,6/12/2005
30.0,Missing/Undefined,37.07249917,-102.598216,CO,2/28/2005
6.8,Arson,34.1214,-84.7567,GA,1/2/1998
24.0,Miscellaneous,43.8569255,-71.2771151,NH,3/23/2014
7.0,Lightning,44.89638889,-122.0186111,OR,7/28/2008
1.0,Debris Burning,32.6471448,-96.4006647,TX,3/13/2014
1.0,Missing/Undefined,31.609578,-89.926268,MS,5/13/2009
6.0,Debris Burning,48.8179,-118.1637,WA,3/9/2015
4.0,Debris Burning,35.7883,-88.1217,TN,3/2/1997
3.0,Arson,32.0839,-88.8608,MS,2/5/2001
5.0,Lightning,38.08,-78.62,VA,3/19/2002
1.0,Debris Burning,37.19305555,-119.68,CA,10/3/1996
1.0,Arson,31.2211,-89.5078,MS,8/31/2006
13.0,Debris Burning,35.2017,-77.6317,NC,2/21/1994
1.0,Arson,34.1183,-92.2436,AR,8/19/2000
1.5,Children,42.7874039,-72.400553,NH,3/26/2002
2.0,Debris Burning,32.92138998,-94.57471998,TX,9/23/2005
1.9,Smoking,32.7156,-83.4869,GA,6/28/1999
1.0,Debris Burning,30.3479026,-95.0777356,TX,3/15/2010
1.0,Equipment Use,34.4533,-92.8942,AR,9/23/1999
1.0,Miscellaneous,26.380259,-98.891437,TX,5/8/2010
6.0,Missing/Undefined,34.068289,-88.659034,MS,1/16/2011
1.0,Debris Burning,30.77841999,-95.23153,TX,7/28/2006
1.5,Equipment Use,36.61305555,-119.6369444,CA,10/11/2003
2.0,Debris Burning,35.49569998,-94.04096998,AR,3/15/2003
1.0,Miscellaneous,31.423793,-97.696481,TX,4/14/2014
1.0,Miscellaneous,31.56415002,-97.12532998,TX,2/12/2006
30.0,Debris Burning,34.60043997,-79.36306998,NC,2/3/2006
2.0,Lightning,43.2843,-101.8223,SD,5/6/2006
1.37,Arson,33.66083755,-82.20259876,GA,2/16/2006
1.0,Arson,32.7322,-88.6058,MS,3/19/2005
20.0,Miscellaneous,31.6656,-88.9261,MS,8/13/2002
375.0,Lightning,47.9632,-119.6866,WA,5/4/2014
2.0,Arson,31.1222,-88.0828,AL,1/17/1999
20.0,Miscellaneous,32.62194444,-116.5661111,CA,10/29/1992
2.5,Debris Burning,48.6607,-117.91999,WA,3/3/2000
1.0,Miscellaneous,36.4,-80.2,NC,1/5/2002
14.0,Debris Burning,31.0947,-91.0086,MS,2/3/2006
4.0,Missing/Undefined,37.72871,-83.39103,KY,2/26/2003
2.0,Missing/Undefined,18.119322,-65.417709,PR,1/27/2011
6.0,Arson,25.748498,-80.614666,FL,10/31/1998
3.3,Miscellaneous,41.0385,-73.9507,NY,3/26/2014
3.0,Equipment Use,34.45000002,-82.54999998,SC,1/6/2005
1.0,Campfire,42.46,-72.57,MA,3/22/2004
30.0,Debris Burning,34.4,-80.3833,SC,3/11/2000
0.75,Children,43.6190262,-71.7299471,NH,3/17/2004
2.0,Arson,31.8408,-81.6931,GA,4/2/1998
20.0,Missing/Undefined,31.902564,-89.377866,MS,2/13/2010
3.0,Railroad,32.4194,-88.7597,MS,2/23/2003
2.0,Miscellaneous,39.95111111,-122.3380556,CA,4/24/2000
2.0,Children,33.4383,-93.9103,AR,10/31/1999
0.75,Lightning,36.91917,-106.6339,NM,6/25/2003
6.0,Debris Burning,32.3019,-85.3394,AL,5/1/2000
2.0,Railroad,27.26,-81.32,FL,1/2/1992
5.0,Lightning,25.44778,-80.41583,FL,5/7/2009
5.0,Debris Burning,34.65432998,-92.48650002,AR,2/3/2005
1.7,Debris Burning,30.67151248,-83.1263568,GA,1/18/2010
1.0,Miscellaneous,30.5828,-88.6675,MS,2/25/2006
5.0,Arson,35.0417,-79.145,NC,4/3/1992
1.0,Miscellaneous,42.089004,-75.803041,NY,4/1/2001
2.0,Miscellaneous,44.8579,-96.6824,SD,6/21/2013
3.0,Arson,33.3936,-86.2631,AL,3/19/1999
1.0,Miscellaneous,41.36388888,-122.2861111,CA,9/16/2006
1.0,Debris Burning,33.49856999,-80.96046001,SC,11/11/2006
1.13,Arson,34.07897242,-84.74576618,GA,7/19/2008
1.5,Missing/Undefined,34.28392,-78.22499,NC,3/6/2007
2.0,Missing/Undefined,18.119322,-65.417709,PR,1/26/2007
120.0,Arson,48.36776884,-95.55542302,MN,10/12/2005
2.0,Debris Burning,41.888583,-122.452083,CA,10/11/2011
20.0,Miscellaneous,48.5,-100.06,ND,3/18/2007
5.0,Lightning,61.52,-155.0,AK,6/28/2013
2.2,Lightning,40.91805556,-123.3183333,CA,5/21/2008
18.0,Debris Burning,32.7183,-89.6253,MS,1/24/2007
5.0,Equipment Use,40.41400528,-97.45211792,NE,4/7/2010
25.0,Arson,36.61933998,-83.02032999,VA,2/15/2006
8.0,Arson,34.67417001,-95.30950001,OK,3/14/2004
1.0,Debris Burning,39.961818,-81.984067,OH,2/12/2014
2.0,Railroad,30.59,-86.97,FL,10/26/1995
4.96,Debris Burning,32.09825542,-83.42458073,GA,1/25/2007
19.0,Equipment Use,27.66666999,-80.50000001,FL,1/12/2003
3.0,Miscellaneous,39.74167,-74.86667,NJ,2/25/2000
2.0,Debris Burning,33.0306047,-97.4936127,TX,9/13/2011
0.7,Debris Burning,31.7036,-81.4328,GA,1/18/1997
21.2,Miscellaneous,45.0,-98.5,SD,4/15/1996
15.0,Debris Burning,36.46166001,-91.812,AR,3/16/2004
2.0,Debris Burning,37.0219,-92.98588,MO,10/28/1999
15.0,Debris Burning,37.77222,-92.8676,MO,8/25/1999
1.0,Miscellaneous,26.5,-81.8,FL,4/3/1999
1.0,Equipment Use,34.5342,-92.7808,AR,1/5/2002
8.0,Debris Burning,31.936324,-97.111416,TX,10/26/2014
2.0,Lightning,29.53,-83.12,FL,7/28/2000
3.0,Debris Burning,32.6311,-89.7636,MS,7/29/2006
10.0,Campfire,44.1728,-110.9228,WY,8/29/2008
1.0,Miscellaneous,36.1517,-77.7817,NC,10/25/1998
1.5,Arson,47.04406564,-95.77226594,MN,3/15/2005
4.0,Miscellaneous,33.525869,-97.368178,TX,2/13/2015
4.0,Debris Burning,33.52,-85.9817,AL,3/3/2001
0.78,Debris Burning,32.5634,-92.78519,LA,4/29/2013
4.0,Arson,33.9708,-90.0406,MS,2/8/2006
1.0,Missing/Undefined,37.38761,-86.88671,KY,3/6/2005
8.0,Debris Burning,34.36482002,-92.16384999,AR,6/18/2006
1.99,Miscellaneous,33.00478732,-83.62934596,GA,5/1/2003
251.0,Debris Burning,39.750719,-111.193149,UT,7/31/2009
2.0,Missing/Undefined,37.15859999,-83.38395,KY,3/14/2006
20.0,Debris Burning,41.93451,-77.26027,PA,3/20/2008
0.9,Debris Burning,46.3385529,-94.35100306,MN,2/16/2010
3.0,Miscellaneous,37.80706132,-81.72653478,WV,3/31/2006
25.0,Lightning,29.28028,-82.66556,FL,4/18/2009
1.0,Debris Burning,34.02970105,-98.43574476,TX,4/25/2009
5.0,Debris Burning,32.13506001,-95.38471999,TX,6/28/2006
3.0,Equipment Use,43.836011,-74.994562,NY,7/16/2001
8.5,Lightning,36.91000001,-105.1675,NM,4/16/2003
3.0,Debris Burning,32.7133,-88.7614,MS,2/5/2006
420.0,Lightning,28.28667,-80.81583002,FL,5/12/2007
640.0,Structure,43.34972002,-101.9057,SD,6/25/2003
3.0,Debris Burning,33.55336,-86.42087,AL,11/1/1995
1.0,Debris Burning,38.67519,-92.05646,MO,7/30/1999
1.0,Equipment Use,35.745,-75.8617,NC,2/20/1995
6.0,Debris Burning,30.68833333,-88.99416667,MS,2/4/2009
75.6,Lightning,28.2811,-82.3617,FL,5/11/2001
145.0,Railroad,26.32,-81.38,FL,4/13/2000
9.5,Missing/Undefined,41.54645,-111.84239,UT,7/29/2003
7000.0,Missing/Undefined,37.418026,-99.474991,KS,2/14/1994
25.0,Arson,37.6367,-84.0428,KY,3/31/2001
1.0,Debris Burning,35.2983,-77.9183,NC,10/24/1998
2.0,Miscellaneous,32.21457999,-94.70624998,TX,7/6/2000
4.0,Debris Burning,31.2358967,-94.9125781,TX,2/19/2011
3.5,Lightning,30.8981,-82.1185,GA,6/17/1992
1.5,Equipment Use,35.555,-89.1867,TN,9/7/1999
30.0,Arson,35.46165,-94.05613,AR,2/4/2007
3.5,Debris Burning,34.14999998,-79.36666997,SC,3/5/2005
30.0,Lightning,33.9444,-88.0128,AL,6/22/2000
10.0,Debris Burning,33.2664,-88.4894,MS,8/29/2006
5.0,Debris Burning,37.30639,-79.0975,VA,1/14/2009
10.0,Lightning,26.73444998,-81.95666999,FL,5/2/2006
2.0,Debris Burning,35.3017,-79.095,NC,4/14/1994
1.0,Debris Burning,33.022194,-94.972354,TX,9/4/2013
169.0,Arson,33.1906,-80.9111,SC,3/16/2002
2.0,Lightning,30.93834884,-91.19913584,LA,4/8/2005
20.0,Equipment Use,34.6667,-79.4333,NC,5/5/2002
25.0,Lightning,45.58508,-103.396,SD,7/25/2003
1.0,Miscellaneous,34.44220572,-118.6079164,CA,4/19/2010
5.0,Arson,28.03749999,-80.62582997,FL,7/18/2006
0.6,Debris Burning,37.37017002,-79.60515999,VA,2/11/2006
1.1,Arson,34.1214,-84.6739,GA,6/3/1998
3.0,Campfire,41.26541901,-101.7843781,NE,5/28/2010
4.0,Missing/Undefined,30.883025,-88.628979,MS,2/1/2009
1.0,Debris Burning,34.20191,-92.70268,AR,11/7/2008
5.7,Equipment Use,33.76493998,-80.96385997,SC,10/2/2006
20.0,Debris Burning,28.92916,-98.42368002,TX,9/29/2006
1.0,Debris Burning,33.36218057,-96.74722387,TX,11/13/2009
10.0,Missing/Undefined,44.23488,-103.32167,SD,6/16/2001
19.5,Arson,34.0518203,-85.34369874,GA,1/1/2004
3.5,Debris Burning,39.88472,-76.57417,PA,10/28/2008
1.0,Equipment Use,32.035159,-96.474209,TX,3/20/2014
0.93,Debris Burning,31.21620765,-83.68613119,GA,1/6/2003
1.0,Debris Burning,43.75714998,-97.60315002,SD,2/24/2004
1.0,Debris Burning,26.69943997,-80.27417001,FL,10/15/2005
35.0,Arson,34.83109999,-79.33779999,NC,3/3/2006
5.5,Arson,39.6,-75.12083,NJ,5/23/1997
1.0,Arson,35.05805999,-82.19555997,SC,3/22/2004
1.0,Miscellaneous,34.70331,-100.6895,TX,3/31/2008
4.5,Arson,39.82083,-74.87917,NJ,10/4/2000
2.2,Debris Burning,31.68235528,-81.92528713,GA,2/9/2006
3.0,Campfire,33.00997,-86.03423,AL,2/22/1996
1.0,Debris Burning,35.43058001,-93.57551001,AR,5/23/2005
359.0,Arson,41.1693,-123.6962,CA,8/5/2008
2.0,Missing/Undefined,45.4947,-103.679,SD,7/1/2007
4.0,Missing/Undefined,34.97763,-78.78909,NC,2/9/2008
0.8,Missing/Undefined,48.09445,-114.81757,MT,5/29/1992
1.0,Debris Burning,34.05788596,-84.82942319,GA,9/14/2010
2.0,Debris Burning,31.2938984,-97.353721,TX,5/26/2015
2.0,Debris Burning,35.2417,-78.025,NC,3/5/1997
1.0,Fireworks,43.33562,-102.3707,SD,6/4/2003
15.0,Arson,35.0156,-94.3636,AR,9/19/2000
2.0,Debris Burning,33.7531,-87.2239,AL,3/1/2000
5.0,Equipment Use,29.40749999,-82.59278001,FL,4/30/2006
1.0,Debris Burning,32.85694444,-116.82,CA,11/1/2006
3.0,Miscellaneous,44.016904,-74.126165,NY,9/14/2001
7.0,Debris Burning,38.2797,-82.9028,KY,2/19/1999
2.0,Equipment Use,33.913191,-85.732506,AL,3/22/2010
15.0,Arson,33.7928,-85.4381,AL,2/26/2001
18.0,Miscellaneous,36.1203,-93.335,AR,8/20/2000
3.0,Lightning,28.5,-81.04,FL,6/14/1993
2.0,Debris Burning,33.81113,-80.66196,SC,11/2/2007
3.0,Missing/Undefined,43.75715,-97.55334,SD,3/15/2002
1500.0,Lightning,34.46860998,-100.7414,TX,8/30/2003
2.0,Lightning,35.93528001,-105.2703,NM,7/21/2003
10.0,Debris Burning,32.15905,-96.36203,TX,8/23/2007
25.0,Lightning,28.24613175,-96.98179403,TX,4/24/2009
5.0,Debris Burning,31.2864,-90.1775,MS,4/5/2005
25.0,Miscellaneous,33.8919,-89.9419,MS,1/29/2007
4.1,Debris Burning,34.8242,-84.8028,GA,6/16/1998
1.0,Debris Burning,35.50833998,-88.35166999,TN,1/27/2006
1.0,Equipment Use,34.6167,-80.6833,SC,7/24/2002
1.0,Equipment Use,35.2767,-87.4217,TN,9/2/1997
1.0,Missing/Undefined,33.249444,-116.673889,CA,10/28/2011
9.5,Equipment Use,32.7175,-86.1892,AL,1/7/2001
2.0,Debris Burning,30.74,-95.69,TX,9/13/2008
2.0,Arson,34.46497,-92.66935,AR,9/13/2010
1.0,Smoking,38.95345,-92.08488744,MO,3/15/1992
3.0,Arson,34.6667,-77.6333,NC,3/5/2003
1.0,Smoking,35.245,-81.2983,NC,2/3/1996
5.0,Arson,47.63526196,-95.20364993,MN,3/10/2003
50.0,Miscellaneous,30.75444001,-86.43305002,FL,3/8/2004
4.0,Debris Burning,32.91888997,-94.21027998,TX,8/5/2005
2.5,Debris Burning,34.4081,-81.8117,SC,1/27/2002
2.9,Debris Burning,34.60111111,-83.41111111,GA,1/15/2015
4.0,Railroad,40.52,-74.67416,NJ,4/15/2001
1.0,Lightning,34.0997,-92.8822,AR,7/23/2000
23.94,Lightning,34.55335383,-85.33306751,GA,2/11/2005
1.0,Lightning,48.86833333,-115.5683333,MT,7/13/2000
10.0,Miscellaneous,39.03083,-82.9422,OH,3/14/2010
7.0,Arson,33.1447,-89.1089,MS,2/9/2005
10.0,Lightning,34.46916667,-94.1375,AR,10/21/2005
4.0,Missing/Undefined,30.553426,-89.241141,MS,3/3/2010
1.0,Miscellaneous,33.573168,-96.490207,TX,8/31/2010
0.7,Missing/Undefined,36.14452,-80.46801,NC,2/2/2008
3.0,Arson,30.16464,-95.43783,TX,10/17/1999
4.0,Debris Burning,34.6014,-84.8842,GA,8/27/1998
3.0,Arson,30.8881,-88.1497,AL,4/1/2000
4.5,Debris Burning,30.5817,-88.2669,AL,1/30/1999
2.5,Missing/Undefined,34.85782843,-95.58308979,OK,3/21/2006
1.0,Debris Burning,35.57167001,-88.46000002,TN,8/12/2006
0.91,Miscellaneous,43.28790151,-74.12229435,NY,3/16/2010
1.0,Miscellaneous,32.2924483,-95.1405185,TX,4/18/2013
2.0,Equipment Use,42.7998085,-98.3223114,NE,6/9/2010
60.0,Arson,48.88360149,-96.8099439,MN,9/25/2006
3.0,Equipment Use,35.03239,-79.65511,NC,5/18/2005
3.0,Arson,34.2833,-78.2667,NC,2/1/2004
15.0,Miscellaneous,34.53049,-102.003,TX,1/5/2006
3.0,Lightning,39.92527778,-110.835,UT,7/13/2006
0.7,Equipment Use,33.9497,-81.0789,SC,3/23/2001
4.0,Railroad,37.083302,-86.695168,KY,2/22/2014
15.0,Children,32.43332999,-94.39999999,TX,5/21/2005
1.6,Missing/Undefined,30.91961,-90.78472,LA,6/14/2009
1.0,Miscellaneous,32.08528999,-95.06873998,TX,5/26/2006
0.73,Miscellaneous,42.08167962,-78.98504299,NY,3/25/2010
650.0,Miscellaneous,26.8167,-80.3356,FL,3/4/2001
2.0,Miscellaneous,43.1248,-74.260007,NY,3/16/2000
12.0,Missing/Undefined,34.73361,-79.02425,NC,8/10/2007
10.0,Missing/Undefined,31.506716,-90.584151,MS,4/7/2011
1.0,Debris Burning,30.11083001,-95.22778001,TX,4/7/2005
2.0,Debris Burning,30.9264,-88.7056,MS,7/17/2004
3.0,Lightning,25.6786,-80.4883,FL,7/22/2002
15.0,Arson,33.42032,-93.1479,AR,3/17/2008
2.0,Miscellaneous,32.05154,-96.47157,TX,6/4/2008
3.0,Arson,32.8672,-88.6061,MS,1/28/2002
8.0,Missing/Undefined,31.580756,-89.762337,MS,1/25/2009
3.0,Missing/Undefined,34.844967,-88.473782,MS,2/19/2008
2.1,Lightning,32.87338448,-83.49034781,GA,5/25/2007
12.0,Debris Burning,30.21875002,-94.61041,TX,1/15/2000
1.0,Arson,34.2603,-93.9531,AR,8/17/2000
120.0,Arson,31.6606,-90.4206,MS,2/9/2002
5.0,Missing/Undefined,39.2227778,-83.5069444,OH,10/12/2014
8.0,Debris Burning,33.8164,-86.49,AL,3/21/2000
3.0,Arson,42.99979231,-77.22704624,NY,3/3/2010
1.68,Miscellaneous,33.83844199,-82.72069485,GA,2/7/2004
6.0,Debris Burning,37.78225327,-91.61248684,MO,1/19/1995
1.0,Debris Burning,32.96413999,-80.63654999,SC,1/14/2007
5.0,Miscellaneous,43.08455998,-102.1743,SD,1/4/2005
1.0,Debris Burning,31.9372,-89.2414,MS,8/18/2000
1.0,Miscellaneous,28.44,-80.91,FL,6/2/1998
3.0,Campfire,27.65833,-80.45388998,FL,2/28/2003
1.0,Children,38.82194444,-122.7230556,CA,9/13/2008
36.0,Equipment Use,34.99045,-79.48203,NC,10/13/2005
6.0,Lightning,26.86694997,-80.11833001,FL,4/21/2007
8.0,Debris Burning,33.9833,-80.5667,SC,7/12/2002
1.0,Debris Burning,39.852365,-82.105604,OH,2/15/2014
2.0,Debris Burning,34.2194,-92.9917,AR,6/9/1999
2.0,Campfire,32.91442839,-93.73271183,LA,9/20/2005
0.79,Debris Burning,31.66050782,-82.99187095,GA,6/13/2006
4.0,Arson,35.30726002,-92.58650997,AR,3/27/2005
4.0,Debris Burning,36.7192,-108.3342,NM,5/17/2005
10.0,Debris Burning,30.98434588,-89.84848904,LA,2/1/2006
1.0,Smoking,31.92870556,-96.25615862,TX,9/25/2010
1.0,Debris Burning,32.13958,-95.14375,TX,7/13/1998
1.0,Lightning,30.11667,-85.31667,FL,6/15/2007
1.0,Debris Burning,31.33205,-94.66148999,TX,2/1/2007
1.09,Lightning,42.6784,-74.6281,NY,3/22/2014
5.0,Equipment Use,28.24,-80.71,FL,6/28/1994
30.0,Missing/Undefined,36.42302,-84.50909,TN,3/18/2008
5.0,Miscellaneous,32.83972002,-94.56860997,TX,6/27/2002
2.0,Debris Burning,32.77194,-94.355564,TX,3/7/2013
22.0,Missing/Undefined,28.89,-81.43723,FL,1/24/2007
3.0,Arson,41.1566,-74.0539,NY,3/6/2014
10.0,Smoking,34.7478,-89.9694,MS,8/30/2000
1.0,Debris Burning,47.48141816,-94.93535128,MN,3/11/2005
1.0,Equipment Use,28.711065,-97.978821,TX,4/19/2014
5.0,Missing/Undefined,31.591786,-89.74926,MS,11/29/2010
1.0,Debris Burning,35.6617,-78.5917,NC,1/24/1995
1.0,Miscellaneous,33.98159,-98.43346,TX,7/6/2008
2.0,Lightning,40.2072,-108.337,CO,8/6/2002
1.0,Miscellaneous,47.8525,-117.1631,WA,6/15/2004
1.6,Debris Burning,34.1386,-84.9425,GA,8/8/1998
1.0,Miscellaneous,45.74633307,-87.09005753,MI,3/22/1994
7.4,Debris Burning,33.84522998,-80.81811999,SC,2/13/2006
5.0,Miscellaneous,33.69480414,-98.22924542,TX,6/13/2009
5.0,Debris Burning,28.8309086,-96.8563787,TX,9/8/2013
4.0,Debris Burning,32.680635,-96.354647,TX,7/29/2012
1.0,Miscellaneous,34.15306001,-80.43195,SC,2/1/2004
3.1,Children,32.8183,-83.5269,GA,2/2/1998
1.0,Railroad,33.99483,-92.17024,AR,8/22/2007
25.0,Debris Burning,33.175,-86.3547,AL,2/8/2001
12.0,Campfire,40.86277997,-75.77166998,PA,3/12/2005
40.0,Missing/Undefined,33.466273,-89.749245,MS,2/21/2008
5.0,Debris Burning,46.357694,-67.881389,ME,3/3/2010
9.0,Missing/Undefined,30.71046,-91.26041,LA,5/31/2009
3.0,Arson,31.00449,-92.832,LA,8/31/2010
3.0,Miscellaneous,45.86277,-120.97041,WA,8/20/2003
3.0,Missing/Undefined,30.842016,-89.331242,MS,1/24/2009
20.0,Arson,32.7594,-88.8128,MS,11/4/2000
0.86,Debris Burning,32.08864087,-84.1981177,GA,2/10/2003
5.0,Campfire,30.3858,-82.9544,FL,5/4/2002
20.0,Miscellaneous,36.3022,-93.7286,AR,3/19/2000
1.0,Smoking,42.58,-71.0,MA,5/19/2007
2.0,Miscellaneous,33.93333333,-82.1,SC,1/5/2002
15.0,Arson,37.3633,-83.1208,KY,2/22/2000
1.0,Campfire,30.69551677,-93.92728727,TX,2/21/2009
3560.0,Arson,27.96917,-80.61833,FL,4/6/2008
60.0,Missing/Undefined,37.36324001,-83.53288,KY,10/13/2005
2.0,Arson,37.6342,-83.1667,KY,1/12/1999
4.0,Debris Burning,33.45785,-93.92211,AR,1/28/2007
1.0,Equipment Use,41.009997,-111.701684,UT,6/13/2011
15.0,Missing/Undefined,37.28206998,-83.08744999,KY,2/22/2003
3.0,Miscellaneous,32.0589,-86.2953,AL,5/28/1998
54.0,Debris Burning,33.0575,-88.6408,MS,9/24/2003
4.0,Arson,47.18459,-121.0142,WA,4/28/1999
3.0,Debris Burning,32.45208,-94.19375,TX,8/15/1997
12.0,Arson,37.0886,-83.8461,KY,2/18/1999
2.0,Miscellaneous,33.74771,-80.70664,SC,8/12/2009
1.0,Arson,47.33703523,-93.78174898,MN,3/16/2004
5.0,Lightning,29.11,-82.34,FL,5/15/2000
3.0,Arson,31.58666,-92.41323,LA,2/14/2008
2.0,Debris Burning,32.65633001,-96.18109999,TX,1/23/2005
4.0,Debris Burning,32.5389,-88.7811,MS,1/13/2007
1.0,Lightning,28.27,-81.73,FL,8/16/2000
6.0,Debris Burning,32.1714,-90.0181,MS,2/5/2002
17.2,Arson,32.8356,-83.3844,GA,10/28/1998
10.0,Arson,34.0028,-89.5467,MS,3/10/2007
15.0,Smoking,35.5517,-78.275,NC,4/3/1999
3.0,Debris Burning,33.3152301,-96.3038402,TX,1/9/2011
2.0,Debris Burning,37.53330883,-90.68431625,MO,3/19/1995
1.0,Miscellaneous,32.1109743,-98.5358825,TX,5/25/2014
1.0,Missing/Undefined,35.31084,-78.02637,NC,7/8/2007
160.0,Debris Burning,34.96589,-95.50963999,OK,2/7/2004
210.0,Equipment Use,37.73715671,-81.75926321,WV,10/14/2015
1.0,Lightning,43.1378,-71.3825,NH,6/12/2012
6.0,Debris Burning,36.81944444,-81.43611111,VA,2/16/2015
7.0,Railroad,26.82,-81.92,FL,3/10/2000
4.0,Arson,41.01130444,-75.77890139,PA,3/4/2010
6.0,Children,39.4938,-75.0664,NJ,1/30/2014
1.0,Missing/Undefined,33.7254,-92.16236,AR,5/31/2013
1.0,Miscellaneous,44.00954,-97.92408,SD,4/25/2011
1.5,Debris Burning,35.25,-79.0167,NC,10/11/2003
2.0,Missing/Undefined,32.865338,-89.789559,MS,9/3/2010
1.5,Debris Burning,33.47742083,-94.6106688,TX,7/23/2009
1.0,Smoking,33.8495,-118.1083,CA,4/1/2011
1.0,Miscellaneous,36.46893,-79.42406,NC,1/14/2005
21.0,Equipment Use,33.8747,-81.7422,SC,7/20/2002
5.0,Equipment Use,33.30633592,-96.79836339,TX,1/4/2009
20.0,Arson,31.0625,-89.7058,MS,3/12/2006
1.0,Equipment Use,33.07056,-94.25444998,TX,8/5/2005
242.0,Debris Burning,44.1913,-99.1262,SD,10/7/2009
65.0,Lightning,48.4896,-119.569,WA,5/6/2004
4.0,Arson,47.32058529,-93.2922471,MN,3/10/2003
1.0,Powerline,33.983367,-98.278713,TX,4/25/2012
1.0,Smoking,44.3044,-97.21879999,SD,2/9/2005
25.0,Missing/Undefined,35.56259998,-95.14570998,OK,3/5/2005
15.0,Debris Burning,29.35756,-97.92468,TX,1/3/2008
1.0,Miscellaneous,29.56527997,-82.48194001,FL,3/8/2005
1.0,Smoking,35.05037457,-101.7738004,TX,8/22/2009
3.0,Debris Burning,39.19319,-104.87654,CO,8/6/1995
3.0,Arson,32.6844,-89.0317,MS,7/14/2000
24.0,Debris Burning,33.31762001,-91.86658002,AR,2/22/2003
